1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1074	896	1252
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1086	906	1266
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
1080	901	1259
