256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	128	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
256	256	256	256	256	256	256	256	256	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
128	256	256	256	256	256	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	256	256	128	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	128	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
256	256	256	256	256	256	256	256	128	256
