block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
0,default,profit,16,16,0,0,None
0,area,imbalance_cost,16,16,0,0,None
0,area,is_loss_of_load,16,16,0,0,None
0,area,actual_load,16,16,0,5115,None
0,default,prop_cost,17,17,0,-0,None
0,default,co2_emissions,17,17,0,0,None
0,default,nh3_emissions,17,17,0,0,None
0,default,so2_emissions,17,17,0,0,None
0,default,nox_emissions,17,17,0,0,None
0,default,pm2_5_emissions,17,17,0,0,None
0,default,pm5_emissions,17,17,0,0,None
0,default,pm10_emissions,17,17,0,0,None
0,default,nmvoc_emissions,17,17,0,0,None
0,default,op1_emissions,17,17,0,0,None
0,default,op2_emissions,17,17,0,0,None
0,default,op3_emissions,17,17,0,0,None
0,default,op4_emissions,17,17,0,0,None
0,default,op5_emissions,17,17,0,0,None
0,default,cluster_availability,17,17,0,0,None
0,default,up_margin,17,17,0,0,None
0,default,min_gen_power,17,17,0,0,None
0,default,down_margin,17,17,0,0,None
0,default,profit,17,17,0,0,None
0,area,imbalance_cost,17,17,0,0,None
0,area,is_loss_of_load,17,17,0,0,None
0,area,actual_load,17,17,0,5484,None
0,default,prop_cost,18,18,0,-0,None
0,default,co2_emissions,18,18,0,0,None
0,default,nh3_emissions,18,18,0,0,None
0,default,so2_emissions,18,18,0,0,None
0,default,nox_emissions,18,18,0,0,None
0,default,pm2_5_emissions,18,18,0,0,None
0,default,pm5_emissions,18,18,0,0,None
0,default,pm10_emissions,18,18,0,0,None
0,default,nmvoc_emissions,18,18,0,0,None
0,default,op1_emissions,18,18,0,0,None
0,default,op2_emissions,18,18,0,0,None
0,default,op3_emissions,18,18,0,0,None
0,default,op4_emissions,18,18,0,0,None
0,default,op5_emissions,18,18,0,0,None
0,default,cluster_availability,18,18,0,0,None
0,default,up_margin,18,18,0,0,None
0,default,min_gen_power,18,18,0,0,None
0,default,down_margin,18,18,0,0,None
0,default,profit,18,18,0,0,None
0,area,imbalance_cost,18,18,0,0,None
0,area,is_loss_of_load,18,18,0,0,None
0,area,actual_load,18,18,0,6011,None
0,default,prop_cost,19,19,0,-0,None
0,default,co2_emissions,19,19,0,0,None
0,default,nh3_emissions,19,19,0,0,None
0,default,so2_emissions,19,19,0,0,None
0,default,nox_emissions,19,19,0,0,None
0,default,pm2_5_emissions,19,19,0,0,None
0,default,pm5_emissions,19,19,0,0,None
0,default,pm10_emissions,19,19,0,0,None
0,default,nmvoc_emissions,19,19,0,0,None
0,default,op1_emissions,19,19,0,0,None
0,default,op2_emissions,19,19,0,0,None
0,default,op3_emissions,19,19,0,0,None
0,default,op4_emissions,19,19,0,0,None
0,default,op5_emissions,19,19,0,0,None
0,default,cluster_availability,19,19,0,0,None
0,default,up_margin,19,19,0,0,None
0,default,min_gen_power,19,19,0,0,None
0,default,down_margin,19,19,0,0,None
0,default,profit,19,19,0,0,None
0,area,imbalance_cost,19,19,0,0,None
0,area,is_loss_of_load,19,19,0,0,None
0,area,actual_load,19,19,0,5986,None
0,default,prop_cost,20,20,0,-0,None
0,default,co2_emissions,20,20,0,0,None
0,default,nh3_emissions,20,20,0,0,None
0,default,so2_emissions,20,20,0,0,None
0,default,nox_emissions,20,20,0,0,None
0,default,pm2_5_emissions,20,20,0,0,None
0,default,pm5_emissions,20,20,0,0,None
0,default,pm10_emissions,20,20,0,0,None
0,default,nmvoc_emissions,20,20,0,0,None
0,default,op1_emissions,20,20,0,0,None
0,default,op2_emissions,20,20,0,0,None
0,default,op3_emissions,20,20,0,0,None
0,default,op4_emissions,20,20,0,0,None
0,default,op5_emissions,20,20,0,0,None
0,default,cluster_availability,20,20,0,0,None
0,default,up_margin,20,20,0,0,None
0,default,min_gen_power,20,20,0,0,None
0,default,down_margin,20,20,0,0,None
0,default,profit,20,20,0,0,None
0,area,imbalance_cost,20,20,0,0,None
0,area,is_loss_of_load,20,20,0,0,None
0,area,actual_load,20,20,0,5645,None
0,default,prop_cost,21,21,0,-0,None
0,default,co2_emissions,21,21,0,0,None
0,default,nh3_emissions,21,21,0,0,None
0,default,so2_emissions,21,21,0,0,None
0,default,nox_emissions,21,21,0,0,None
0,default,pm2_5_emissions,21,21,0,0,None
0,default,pm5_emissions,21,21,0,0,None
0,default,pm10_emissions,21,21,0,0,None
0,default,nmvoc_emissions,21,21,0,0,None
0,default,op1_emissions,21,21,0,0,None
0,default,op2_emissions,21,21,0,0,None
0,default,op3_emissions,21,21,0,0,None
0,default,op4_emissions,21,21,0,0,None
0,default,op5_emissions,21,21,0,0,None
0,default,cluster_availability,21,21,0,0,None
0,default,up_margin,21,21,0,0,None
0,default,min_gen_power,21,21,0,0,None
0,default,down_margin,21,21,0,0,None
0,default,profit,21,21,0,0,None
0,area,imbalance_cost,21,21,0,0,None
0,area,is_loss_of_load,21,21,0,0,None
0,area,actual_load,21,21,0,5323,None
0,default,prop_cost,22,22,0,-0,None
0,default,co2_emissions,22,22,0,0,None
0,default,nh3_emissions,22,22,0,0,None
0,default,so2_emissions,22,22,0,0,None
0,default,nox_emissions,22,22,0,0,None
0,default,pm2_5_emissions,22,22,0,0,None
0,default,pm5_emissions,22,22,0,0,None
0,default,pm10_emissions,22,22,0,0,None
0,default,nmvoc_emissions,22,22,0,0,None
0,default,op1_emissions,22,22,0,0,None
0,default,op2_emissions,22,22,0,0,None
0,default,op3_emissions,22,22,0,0,None
0,default,op4_emissions,22,22,0,0,None
0,default,op5_emissions,22,22,0,0,None
0,default,cluster_availability,22,22,0,0,None
0,default,up_margin,22,22,0,0,None
0,default,min_gen_power,22,22,0,0,None
0,default,down_margin,22,22,0,0,None
0,default,profit,22,22,0,0,None
0,area,imbalance_cost,22,22,0,0,None
0,area,is_loss_of_load,22,22,0,0,None
0,area,actual_load,22,22,0,5396,None
0,default,prop_cost,23,23,0,-0,None
0,default,co2_emissions,23,23,0,0,None
0,default,nh3_emissions,23,23,0,0,None
0,default,so2_emissions,23,23,0,0,None
0,default,nox_emissions,23,23,0,0,None
0,default,pm2_5_emissions,23,23,0,0,None
0,default,pm5_emissions,23,23,0,0,None
0,default,pm10_emissions,23,23,0,0,None
0,default,nmvoc_emissions,23,23,0,0,None
0,default,op1_emissions,23,23,0,0,None
0,default,op2_emissions,23,23,0,0,None
0,default,op3_emissions,23,23,0,0,None
0,default,op4_emissions,23,23,0,0,None
0,default,op5_emissions,23,23,0,0,None
0,default,cluster_availability,23,23,0,0,None
0,default,up_margin,23,23,0,0,None
0,default,min_gen_power,23,23,0,0,None
0,default,down_margin,23,23,0,0,None
0,default,profit,23,23,0,0,None
0,area,imbalance_cost,23,23,0,0,None
0,area,is_loss_of_load,23,23,0,0,None
0,area,actual_load,23,23,0,5192,None
0,default,prop_cost,24,24,0,-0,None
0,default,co2_emissions,24,24,0,0,None
0,default,nh3_emissions,24,24,0,0,None
0,default,so2_emissions,24,24,0,0,None
0,default,nox_emissions,24,24,0,0,None
0,default,pm2_5_emissions,24,24,0,0,None
0,default,pm5_emissions,24,24,0,0,None
0,default,pm10_emissions,24,24,0,0,None
0,default,nmvoc_emissions,24,24,0,0,None
0,default,op1_emissions,24,24,0,0,None
0,default,op2_emissions,24,24,0,0,None
0,default,op3_emissions,24,24,0,0,None
0,default,op4_emissions,24,24,0,0,None
0,default,op5_emissions,24,24,0,0,None
0,default,cluster_availability,24,24,0,0,None
0,default,up_margin,24,24,0,0,None
0,default,min_gen_power,24,24,0,0,None
0,default,down_margin,24,24,0,0,None
0,default,profit,24,24,0,0,None
0,area,imbalance_cost,24,24,0,0,None
0,area,is_loss_of_load,24,24,0,0,None
0,area,actual_load,24,24,0,4831,None
0,default,prop_cost,25,25,0,-0,None
0,default,co2_emissions,25,25,0,0,None
0,default,nh3_emissions,25,25,0,0,None
0,default,so2_emissions,25,25,0,0,None
0,default,nox_emissions,25,25,0,0,None
0,default,pm2_5_emissions,25,25,0,0,None
0,default,pm5_emissions,25,25,0,0,None
0,default,pm10_emissions,25,25,0,0,None
0,default,nmvoc_emissions,25,25,0,0,None
0,default,op1_emissions,25,25,0,0,None
0,default,op2_emissions,25,25,0,0,None
0,default,op3_emissions,25,25,0,0,None
0,default,op4_emissions,25,25,0,0,None
0,default,op5_emissions,25,25,0,0,None
0,default,cluster_availability,25,25,0,0,None
0,default,up_margin,25,25,0,0,None
0,default,min_gen_power,25,25,0,0,None
0,default,down_margin,25,25,0,0,None
0,default,profit,25,25,0,0,None
0,area,imbalance_cost,25,25,0,0,None
0,area,is_loss_of_load,25,25,0,0,None
0,area,actual_load,25,25,0,4467,None
0,default,prop_cost,26,26,0,-0,None
0,default,co2_emissions,26,26,0,0,None
0,default,nh3_emissions,26,26,0,0,None
0,default,so2_emissions,26,26,0,0,None
0,default,nox_emissions,26,26,0,0,None
0,default,pm2_5_emissions,26,26,0,0,None
0,default,pm5_emissions,26,26,0,0,None
0,default,pm10_emissions,26,26,0,0,None
0,default,nmvoc_emissions,26,26,0,0,None
0,default,op1_emissions,26,26,0,0,None
0,default,op2_emissions,26,26,0,0,None
0,default,op3_emissions,26,26,0,0,None
0,default,op4_emissions,26,26,0,0,None
0,default,op5_emissions,26,26,0,0,None
0,default,cluster_availability,26,26,0,0,None
0,default,up_margin,26,26,0,0,None
0,default,min_gen_power,26,26,0,0,None
0,default,down_margin,26,26,0,0,None
0,default,profit,26,26,0,0,None
0,area,imbalance_cost,26,26,0,0,None
0,area,is_loss_of_load,26,26,0,0,None
0,area,actual_load,26,26,0,4127,None
0,default,prop_cost,27,27,0,-0,None
0,default,co2_emissions,27,27,0,0,None
0,default,nh3_emissions,27,27,0,0,None
0,default,so2_emissions,27,27,0,0,None
0,default,nox_emissions,27,27,0,0,None
0,default,pm2_5_emissions,27,27,0,0,None
0,default,pm5_emissions,27,27,0,0,None
0,default,pm10_emissions,27,27,0,0,None
0,default,nmvoc_emissions,27,27,0,0,None
0,default,op1_emissions,27,27,0,0,None
0,default,op2_emissions,27,27,0,0,None
0,default,op3_emissions,27,27,0,0,None
0,default,op4_emissions,27,27,0,0,None
0,default,op5_emissions,27,27,0,0,None
0,default,cluster_availability,27,27,0,0,None
0,default,up_margin,27,27,0,0,None
0,default,min_gen_power,27,27,0,0,None
0,default,down_margin,27,27,0,0,None
0,default,profit,27,27,0,0,None
0,area,imbalance_cost,27,27,0,0,None
0,area,is_loss_of_load,27,27,0,0,None
0,area,actual_load,27,27,0,4086,None
0,default,prop_cost,28,28,0,-0,None
0,default,co2_emissions,28,28,0,0,None
0,default,nh3_emissions,28,28,0,0,None
0,default,so2_emissions,28,28,0,0,None
0,default,nox_emissions,28,28,0,0,None
0,default,pm2_5_emissions,28,28,0,0,None
0,default,pm5_emissions,28,28,0,0,None
0,default,pm10_emissions,28,28,0,0,None
0,default,nmvoc_emissions,28,28,0,0,None
0,default,op1_emissions,28,28,0,0,None
0,default,op2_emissions,28,28,0,0,None
0,default,op3_emissions,28,28,0,0,None
0,default,op4_emissions,28,28,0,0,None
0,default,op5_emissions,28,28,0,0,None
0,default,cluster_availability,28,28,0,0,None
0,default,up_margin,28,28,0,0,None
0,default,min_gen_power,28,28,0,0,None
0,default,down_margin,28,28,0,0,None
0,default,profit,28,28,0,0,None
0,area,imbalance_cost,28,28,0,0,None
0,area,is_loss_of_load,28,28,0,0,None
0,area,actual_load,28,28,0,4198,None
0,default,prop_cost,29,29,0,-0,None
0,default,co2_emissions,29,29,0,0,None
0,default,nh3_emissions,29,29,0,0,None
0,default,so2_emissions,29,29,0,0,None
0,default,nox_emissions,29,29,0,0,None
0,default,pm2_5_emissions,29,29,0,0,None
0,default,pm5_emissions,29,29,0,0,None
0,default,pm10_emissions,29,29,0,0,None
0,default,nmvoc_emissions,29,29,0,0,None
0,default,op1_emissions,29,29,0,0,None
0,default,op2_emissions,29,29,0,0,None
0,default,op3_emissions,29,29,0,0,None
0,default,op4_emissions,29,29,0,0,None
0,default,op5_emissions,29,29,0,0,None
0,default,cluster_availability,29,29,0,0,None
0,default,up_margin,29,29,0,0,None
0,default,min_gen_power,29,29,0,0,None
0,default,down_margin,29,29,0,0,None
0,default,profit,29,29,0,0,None
0,area,imbalance_cost,29,29,0,0,None
0,area,is_loss_of_load,29,29,0,0,None
0,area,actual_load,29,29,0,4508,None
0,default,prop_cost,30,30,0,-0,None
0,default,co2_emissions,30,30,0,0,None
0,default,nh3_emissions,30,30,0,0,None
0,default,so2_emissions,30,30,0,0,None
0,default,nox_emissions,30,30,0,0,None
0,default,pm2_5_emissions,30,30,0,0,None
0,default,pm5_emissions,30,30,0,0,None
0,default,pm10_emissions,30,30,0,0,None
0,default,nmvoc_emissions,30,30,0,0,None
0,default,op1_emissions,30,30,0,0,None
0,default,op2_emissions,30,30,0,0,None
0,default,op3_emissions,30,30,0,0,None
0,default,op4_emissions,30,30,0,0,None
0,default,op5_emissions,30,30,0,0,None
0,default,cluster_availability,30,30,0,0,None
0,default,up_margin,30,30,0,0,None
0,default,min_gen_power,30,30,0,0,None
0,default,down_margin,30,30,0,0,None
0,default,profit,30,30,0,0,None
0,area,imbalance_cost,30,30,0,0,None
0,area,is_loss_of_load,30,30,0,0,None
0,area,actual_load,30,30,0,5029,None
0,default,prop_cost,31,31,0,-0,None
0,default,co2_emissions,31,31,0,0,None
0,default,nh3_emissions,31,31,0,0,None
0,default,so2_emissions,31,31,0,0,None
0,default,nox_emissions,31,31,0,0,None
0,default,pm2_5_emissions,31,31,0,0,None
0,default,pm5_emissions,31,31,0,0,None
0,default,pm10_emissions,31,31,0,0,None
0,default,nmvoc_emissions,31,31,0,0,None
0,default,op1_emissions,31,31,0,0,None
0,default,op2_emissions,31,31,0,0,None
0,default,op3_emissions,31,31,0,0,None
0,default,op4_emissions,31,31,0,0,None
0,default,op5_emissions,31,31,0,0,None
0,default,cluster_availability,31,31,0,0,None
0,default,up_margin,31,31,0,0,None
0,default,min_gen_power,31,31,0,0,None
0,default,down_margin,31,31,0,0,None
0,default,profit,31,31,0,0,None
0,area,imbalance_cost,31,31,0,0,None
0,area,is_loss_of_load,31,31,0,0,None
0,area,actual_load,31,31,0,5623,None
0,default,prop_cost,32,32,0,-0,None
0,default,co2_emissions,32,32,0,0,None
0,default,nh3_emissions,32,32,0,0,None
0,default,so2_emissions,32,32,0,0,None
0,default,nox_emissions,32,32,0,0,None
0,default,pm2_5_emissions,32,32,0,0,None
0,default,pm5_emissions,32,32,0,0,None
0,default,pm10_emissions,32,32,0,0,None
0,default,nmvoc_emissions,32,32,0,0,None
0,default,op1_emissions,32,32,0,0,None
0,default,op2_emissions,32,32,0,0,None
0,default,op3_emissions,32,32,0,0,None
0,default,op4_emissions,32,32,0,0,None
0,default,op5_emissions,32,32,0,0,None
0,default,cluster_availability,32,32,0,0,None
0,default,up_margin,32,32,0,0,None
0,default,min_gen_power,32,32,0,0,None
0,default,down_margin,32,32,0,0,None
0,default,profit,32,32,0,0,None
0,area,imbalance_cost,32,32,0,0,None
0,area,is_loss_of_load,32,32,0,0,None
0,area,actual_load,32,32,0,5739,None
0,default,prop_cost,33,33,0,-0,None
0,default,co2_emissions,33,33,0,0,None
0,default,nh3_emissions,33,33,0,0,None
0,default,so2_emissions,33,33,0,0,None
0,default,nox_emissions,33,33,0,0,None
0,default,pm2_5_emissions,33,33,0,0,None
0,default,pm5_emissions,33,33,0,0,None
0,default,pm10_emissions,33,33,0,0,None
0,default,nmvoc_emissions,33,33,0,0,None
0,default,op1_emissions,33,33,0,0,None
0,default,op2_emissions,33,33,0,0,None
0,default,op3_emissions,33,33,0,0,None
0,default,op4_emissions,33,33,0,0,None
0,default,op5_emissions,33,33,0,0,None
0,default,cluster_availability,33,33,0,0,None
0,default,up_margin,33,33,0,0,None
0,default,min_gen_power,33,33,0,0,None
0,default,down_margin,33,33,0,0,None
0,default,profit,33,33,0,0,None
0,area,imbalance_cost,33,33,0,0,None
0,area,is_loss_of_load,33,33,0,0,None
0,area,actual_load,33,33,0,6111,None
0,default,prop_cost,34,34,0,-0,None
0,default,co2_emissions,34,34,0,0,None
0,default,nh3_emissions,34,34,0,0,None
0,default,so2_emissions,34,34,0,0,None
0,default,nox_emissions,34,34,0,0,None
0,default,pm2_5_emissions,34,34,0,0,None
0,default,pm5_emissions,34,34,0,0,None
0,default,pm10_emissions,34,34,0,0,None
0,default,nmvoc_emissions,34,34,0,0,None
0,default,op1_emissions,34,34,0,0,None
0,default,op2_emissions,34,34,0,0,None
0,default,op3_emissions,34,34,0,0,None
0,default,op4_emissions,34,34,0,0,None
0,default,op5_emissions,34,34,0,0,None
0,default,cluster_availability,34,34,0,0,None
0,default,up_margin,34,34,0,0,None
0,default,min_gen_power,34,34,0,0,None
0,default,down_margin,34,34,0,0,None
0,default,profit,34,34,0,0,None
0,area,imbalance_cost,34,34,0,0,None
0,area,is_loss_of_load,34,34,0,0,None
0,area,actual_load,34,34,0,5997,None
0,default,prop_cost,35,35,0,-0,None
0,default,co2_emissions,35,35,0,0,None
0,default,nh3_emissions,35,35,0,0,None
0,default,so2_emissions,35,35,0,0,None
0,default,nox_emissions,35,35,0,0,None
0,default,pm2_5_emissions,35,35,0,0,None
0,default,pm5_emissions,35,35,0,0,None
0,default,pm10_emissions,35,35,0,0,None
0,default,nmvoc_emissions,35,35,0,0,None
0,default,op1_emissions,35,35,0,0,None
0,default,op2_emissions,35,35,0,0,None
0,default,op3_emissions,35,35,0,0,None
0,default,op4_emissions,35,35,0,0,None
0,default,op5_emissions,35,35,0,0,None
0,default,cluster_availability,35,35,0,0,None
0,default,up_margin,35,35,0,0,None
0,default,min_gen_power,35,35,0,0,None
0,default,down_margin,35,35,0,0,None
0,default,profit,35,35,0,0,None
0,area,imbalance_cost,35,35,0,0,None
0,area,is_loss_of_load,35,35,0,0,None
0,area,actual_load,35,35,0,6058,None
0,default,prop_cost,36,36,0,-0,None
0,default,co2_emissions,36,36,0,0,None
0,default,nh3_emissions,36,36,0,0,None
0,default,so2_emissions,36,36,0,0,None
0,default,nox_emissions,36,36,0,0,None
0,default,pm2_5_emissions,36,36,0,0,None
0,default,pm5_emissions,36,36,0,0,None
0,default,pm10_emissions,36,36,0,0,None
0,default,nmvoc_emissions,36,36,0,0,None
0,default,op1_emissions,36,36,0,0,None
0,default,op2_emissions,36,36,0,0,None
0,default,op3_emissions,36,36,0,0,None
0,default,op4_emissions,36,36,0,0,None
0,default,op5_emissions,36,36,0,0,None
0,default,cluster_availability,36,36,0,0,None
0,default,up_margin,36,36,0,0,None
0,default,min_gen_power,36,36,0,0,None
0,default,down_margin,36,36,0,0,None
0,default,profit,36,36,0,0,None
0,area,imbalance_cost,36,36,0,0,None
0,area,is_loss_of_load,36,36,0,0,None
0,area,actual_load,36,36,0,6097,None
0,default,prop_cost,37,37,0,-0,None
0,default,co2_emissions,37,37,0,0,None
0,default,nh3_emissions,37,37,0,0,None
0,default,so2_emissions,37,37,0,0,None
0,default,nox_emissions,37,37,0,0,None
0,default,pm2_5_emissions,37,37,0,0,None
0,default,pm5_emissions,37,37,0,0,None
0,default,pm10_emissions,37,37,0,0,None
0,default,nmvoc_emissions,37,37,0,0,None
0,default,op1_emissions,37,37,0,0,None
0,default,op2_emissions,37,37,0,0,None
0,default,op3_emissions,37,37,0,0,None
0,default,op4_emissions,37,37,0,0,None
0,default,op5_emissions,37,37,0,0,None
0,default,cluster_availability,37,37,0,0,None
0,default,up_margin,37,37,0,0,None
0,default,min_gen_power,37,37,0,0,None
0,default,down_margin,37,37,0,0,None
0,default,profit,37,37,0,0,None
0,area,imbalance_cost,37,37,0,0,None
0,area,is_loss_of_load,37,37,0,0,None
0,area,actual_load,37,37,0,5828,None
0,default,prop_cost,38,38,0,-0,None
0,default,co2_emissions,38,38,0,0,None
0,default,nh3_emissions,38,38,0,0,None
0,default,so2_emissions,38,38,0,0,None
0,default,nox_emissions,38,38,0,0,None
0,default,pm2_5_emissions,38,38,0,0,None
0,default,pm5_emissions,38,38,0,0,None
0,default,pm10_emissions,38,38,0,0,None
0,default,nmvoc_emissions,38,38,0,0,None
0,default,op1_emissions,38,38,0,0,None
0,default,op2_emissions,38,38,0,0,None
0,default,op3_emissions,38,38,0,0,None
0,default,op4_emissions,38,38,0,0,None
0,default,op5_emissions,38,38,0,0,None
0,default,cluster_availability,38,38,0,0,None
0,default,up_margin,38,38,0,0,None
0,default,min_gen_power,38,38,0,0,None
0,default,down_margin,38,38,0,0,None
0,default,profit,38,38,0,0,None
0,area,imbalance_cost,38,38,0,0,None
0,area,is_loss_of_load,38,38,0,0,None
0,area,actual_load,38,38,0,5676,None
0,default,prop_cost,39,39,0,-0,None
0,default,co2_emissions,39,39,0,0,None
0,default,nh3_emissions,39,39,0,0,None
0,default,so2_emissions,39,39,0,0,None
0,default,nox_emissions,39,39,0,0,None
0,default,pm2_5_emissions,39,39,0,0,None
0,default,pm5_emissions,39,39,0,0,None
0,default,pm10_emissions,39,39,0,0,None
0,default,nmvoc_emissions,39,39,0,0,None
0,default,op1_emissions,39,39,0,0,None
0,default,op2_emissions,39,39,0,0,None
0,default,op3_emissions,39,39,0,0,None
0,default,op4_emissions,39,39,0,0,None
0,default,op5_emissions,39,39,0,0,None
0,default,cluster_availability,39,39,0,0,None
0,default,up_margin,39,39,0,0,None
0,default,min_gen_power,39,39,0,0,None
0,default,down_margin,39,39,0,0,None
0,default,profit,39,39,0,0,None
0,area,imbalance_cost,39,39,0,0,None
0,area,is_loss_of_load,39,39,0,0,None
0,area,actual_load,39,39,0,5597,None
0,default,prop_cost,40,40,0,-0,None
0,default,co2_emissions,40,40,0,0,None
0,default,nh3_emissions,40,40,0,0,None
0,default,so2_emissions,40,40,0,0,None
0,default,nox_emissions,40,40,0,0,None
0,default,pm2_5_emissions,40,40,0,0,None
0,default,pm5_emissions,40,40,0,0,None
0,default,pm10_emissions,40,40,0,0,None
0,default,nmvoc_emissions,40,40,0,0,None
0,default,op1_emissions,40,40,0,0,None
0,default,op2_emissions,40,40,0,0,None
0,default,op3_emissions,40,40,0,0,None
0,default,op4_emissions,40,40,0,0,None
0,default,op5_emissions,40,40,0,0,None
0,default,cluster_availability,40,40,0,0,None
0,default,up_margin,40,40,0,0,None
0,default,min_gen_power,40,40,0,0,None
0,default,down_margin,40,40,0,0,None
0,default,profit,40,40,0,0,None
0,area,imbalance_cost,40,40,0,0,None
0,area,is_loss_of_load,40,40,0,0,None
0,area,actual_load,40,40,0,5483,None
0,default,prop_cost,41,41,0,-0,None
0,default,co2_emissions,41,41,0,0,None
0,default,nh3_emissions,41,41,0,0,None
0,default,so2_emissions,41,41,0,0,None
0,default,nox_emissions,41,41,0,0,None
0,default,pm2_5_emissions,41,41,0,0,None
0,default,pm5_emissions,41,41,0,0,None
0,default,pm10_emissions,41,41,0,0,None
0,default,nmvoc_emissions,41,41,0,0,None
0,default,op1_emissions,41,41,0,0,None
0,default,op2_emissions,41,41,0,0,None
0,default,op3_emissions,41,41,0,0,None
0,default,op4_emissions,41,41,0,0,None
0,default,op5_emissions,41,41,0,0,None
0,default,cluster_availability,41,41,0,0,None
0,default,up_margin,41,41,0,0,None
0,default,min_gen_power,41,41,0,0,None
0,default,down_margin,41,41,0,0,None
0,default,profit,41,41,0,0,None
0,area,imbalance_cost,41,41,0,0,None
0,area,is_loss_of_load,41,41,0,0,None
0,area,actual_load,41,41,0,5834,None
0,default,prop_cost,42,42,0,-0,None
0,default,co2_emissions,42,42,0,0,None
0,default,nh3_emissions,42,42,0,0,None
0,default,so2_emissions,42,42,0,0,None
0,default,nox_emissions,42,42,0,0,None
0,default,pm2_5_emissions,42,42,0,0,None
0,default,pm5_emissions,42,42,0,0,None
0,default,pm10_emissions,42,42,0,0,None
0,default,nmvoc_emissions,42,42,0,0,None
0,default,op1_emissions,42,42,0,0,None
0,default,op2_emissions,42,42,0,0,None
0,default,op3_emissions,42,42,0,0,None
0,default,op4_emissions,42,42,0,0,None
0,default,op5_emissions,42,42,0,0,None
0,default,cluster_availability,42,42,0,0,None
0,default,up_margin,42,42,0,0,None
0,default,min_gen_power,42,42,0,0,None
0,default,down_margin,42,42,0,0,None
0,default,profit,42,42,0,0,None
0,area,imbalance_cost,42,42,0,0,None
0,area,is_loss_of_load,42,42,0,0,None
0,area,actual_load,42,42,0,6198,None
0,default,prop_cost,43,43,0,-0,None
0,default,co2_emissions,43,43,0,0,None
0,default,nh3_emissions,43,43,0,0,None
0,default,so2_emissions,43,43,0,0,None
0,default,nox_emissions,43,43,0,0,None
0,default,pm2_5_emissions,43,43,0,0,None
0,default,pm5_emissions,43,43,0,0,None
0,default,pm10_emissions,43,43,0,0,None
0,default,nmvoc_emissions,43,43,0,0,None
0,default,op1_emissions,43,43,0,0,None
0,default,op2_emissions,43,43,0,0,None
0,default,op3_emissions,43,43,0,0,None
0,default,op4_emissions,43,43,0,0,None
0,default,op5_emissions,43,43,0,0,None
0,default,cluster_availability,43,43,0,0,None
0,default,up_margin,43,43,0,0,None
0,default,min_gen_power,43,43,0,0,None
0,default,down_margin,43,43,0,0,None
0,default,profit,43,43,0,0,None
0,area,imbalance_cost,43,43,0,0,None
0,area,is_loss_of_load,43,43,0,0,None
0,area,actual_load,43,43,0,6107,None
0,default,prop_cost,44,44,0,-0,None
0,default,co2_emissions,44,44,0,0,None
0,default,nh3_emissions,44,44,0,0,None
0,default,so2_emissions,44,44,0,0,None
0,default,nox_emissions,44,44,0,0,None
0,default,pm2_5_emissions,44,44,0,0,None
0,default,pm5_emissions,44,44,0,0,None
0,default,pm10_emissions,44,44,0,0,None
0,default,nmvoc_emissions,44,44,0,0,None
0,default,op1_emissions,44,44,0,0,None
0,default,op2_emissions,44,44,0,0,None
0,default,op3_emissions,44,44,0,0,None
0,default,op4_emissions,44,44,0,0,None
0,default,op5_emissions,44,44,0,0,None
0,default,cluster_availability,44,44,0,0,None
0,default,up_margin,44,44,0,0,None
0,default,min_gen_power,44,44,0,0,None
0,default,down_margin,44,44,0,0,None
0,default,profit,44,44,0,0,None
0,area,imbalance_cost,44,44,0,0,None
0,area,is_loss_of_load,44,44,0,0,None
0,area,actual_load,44,44,0,5673,None
0,default,prop_cost,45,45,0,-0,None
0,default,co2_emissions,45,45,0,0,None
0,default,nh3_emissions,45,45,0,0,None
0,default,so2_emissions,45,45,0,0,None
0,default,nox_emissions,45,45,0,0,None
0,default,pm2_5_emissions,45,45,0,0,None
0,default,pm5_emissions,45,45,0,0,None
0,default,pm10_emissions,45,45,0,0,None
0,default,nmvoc_emissions,45,45,0,0,None
0,default,op1_emissions,45,45,0,0,None
0,default,op2_emissions,45,45,0,0,None
0,default,op3_emissions,45,45,0,0,None
0,default,op4_emissions,45,45,0,0,None
0,default,op5_emissions,45,45,0,0,None
0,default,cluster_availability,45,45,0,0,None
0,default,up_margin,45,45,0,0,None
0,default,min_gen_power,45,45,0,0,None
0,default,down_margin,45,45,0,0,None
0,default,profit,45,45,0,0,None
0,area,imbalance_cost,45,45,0,0,None
0,area,is_loss_of_load,45,45,0,0,None
0,area,actual_load,45,45,0,5418,None
0,default,prop_cost,46,46,0,-0,None
0,default,co2_emissions,46,46,0,0,None
0,default,nh3_emissions,46,46,0,0,None
0,default,so2_emissions,46,46,0,0,None
0,default,nox_emissions,46,46,0,0,None
0,default,pm2_5_emissions,46,46,0,0,None
0,default,pm5_emissions,46,46,0,0,None
0,default,pm10_emissions,46,46,0,0,None
0,default,nmvoc_emissions,46,46,0,0,None
0,default,op1_emissions,46,46,0,0,None
0,default,op2_emissions,46,46,0,0,None
0,default,op3_emissions,46,46,0,0,None
0,default,op4_emissions,46,46,0,0,None
0,default,op5_emissions,46,46,0,0,None
0,default,cluster_availability,46,46,0,0,None
0,default,up_margin,46,46,0,0,None
0,default,min_gen_power,46,46,0,0,None
0,default,down_margin,46,46,0,0,None
0,default,profit,46,46,0,0,None
