3171	264	129	3672	532	1162	928	3314	1225	587	1490	1448	1978	367	1127	374	394	2737	4173	174	1204	2137	1356	780	1253	1648	1240	158	4222	1326	53	245	485	1665
3009	228	200	3637	462	1192	830	3291	1206	611	1143	1364	1862	396	1179	507	414	2482	4098	191	1163	2298	1313	973	1263	1556	1179	216	3998	1428	43	283	465	1720
2722	240	349	3289	433	1105	738	3151	1201	658	1060	1270	1695	429	1221	558	432	2183	3999	250	1182	2315	1237	1190	1222	1474	1093	308	3766	1476	43	381	447	1860
2413	317	580	2722	495	993	703	3012	1274	724	1170	1217	1616	496	1249	574	479	1909	3945	363	1264	2337	1082	1436	1205	1552	1131	399	3425	1494	43	533	447	2021
2148	393	727	2216	579	920	713	2954	1373	731	1266	1204	1654	548	1244	496	521	1458	3930	491	1421	2367	948	1648	1157	1908	1321	439	3145	1509	38	641	447	2099
1944	465	789	1859	640	847	699	2937	1492	674	1247	1245	1688	694	1249	417	551	1266	3875	561	1589	2326	934	1823	1158	2053	1394	493	2862	1589	35	721	438	2080
1804	560	801	1842	685	799	631	2897	1566	606	1215	1279	1673	740	1277	521	560	1228	3795	572	1711	2154	1091	2014	1180	2124	1360	546	2585	1764	24	788	420	1967
1748	725	770	2103	733	744	580	2825	1611	601	1212	1316	1660	820	1318	585	543	1092	3737	590	1979	1876	1369	2243	1169	2390	1389	592	2376	2477	15	827	409	1765
1728	972	699	1928	730	719	544	2740	1698	652	1273	1281	1684	944	1358	738	516	894	3704	590	2233	1620	1509	2622	1122	2594	1414	614	2263	3383	12	844	388	1580
1716	1201	631	1760	687	716	566	2622	1816	660	1263	1233	1702	1011	1386	1018	478	795	3692	551	2433	1463	1506	3010	1005	2734	1453	646	2137	3928	12	873	356	1388
1742	1368	550	1798	626	708	588	2434	2002	571	1128	1260	1528	1046	1410	1199	423	697	3643	489	2708	1324	1504	3219	945	2780	1481	627	1916	3913	16	912	330	1119
1711	1482	524	1789	632	737	559	2290	2206	485	942	1424	1338	1093	1502	1239	392	608	3484	424	3045	1237	1494	3349	947	2748	1538	591	1859	3823	25	956	324	909
1486	1539	561	1755	661	742	502	2222	2423	485	755	1512	1286	1223	1593	1273	376	535	3269	367	3420	1182	1461	3197	947	2732	1613	614	1874	3791	30	945	346	778
1260	1490	709	1817	767	766	484	2208	2668	542	647	1545	1280	1439	1689	1273	379	471	3092	330	3853	1073	1397	3226	982	2705	1694	731	1869	3794	38	940	425	748
1120	1449	910	1937	917	830	478	2123	2864	629	579	1500	1244	1748	1775	1220	361	429	2968	308	4097	984	1329	3240	1007	2788	1742	854	1843	3818	46	929	497	893
1050	1461	1050	1971	1075	967	463	1981	3106	747	484	1464	1187	1985	1826	1217	329	426	2841	271	4428	908	1353	3248	1007	2956	1750	957	1812	3762	49	898	538	1047
1017	1494	1105	1976	1227	1155	481	1872	3376	766	394	1415	1075	2069	1846	1316	313	434	2748	235	5276	805	1432	3263	966	3074	1781	990	1803	3637	44	866	578	1081
1012	1308	1034	1766	1329	1402	521	1776	3466	673	325	1393	914	2142	1881	1390	330	497	2647	217	5657	709	1532	3359	873	3241	1767	1035	1721	3605	40	823	607	1243
999	985	911	1679	1404	1658	532	1607	3497	506	267	1432	693	1786	1896	1428	332	586	2538	203	5632	652	1677	3411	835	3391	1719	1131	1650	3528	32	754	595	1433
900	671	759	2008	1521	1832	463	1439	3553	302	196	1475	487	1384	1838	1470	273	613	2330	132	5586	567	1801	3383	891	3508	1649	1203	1620	3356	18	659	539	1425
788	468	719	2301	1722	1910	396	1323	3566	162	152	1478	358	1076	1768	1624	221	614	2151	62	5560	569	1948	3240	974	3544	1633	1245	1504	3137	11	646	488	1338
717	387	768	2409	1928	2037	359	1210	3553	124	133	1468	264	882	1652	1797	212	620	2016	34	5637	657	2029	2907	1057	3454	1650	1368	1215	2935	12	679	431	1383
687	357	835	2650	2060	2367	312	1146	3684	107	139	1492	199	801	1567	1989	223	687	1919	25	5595	795	2048	2681	1152	3315	1611	1553	972	2755	20	718	391	1536
662	317	873	2728	2104	2564	284	1060	3905	93	158	1552	181	805	1525	2237	255	877	1895	24	5576	894	1985	2455	1199	3185	1564	1699	782	2573	32	756	376	1654
612	255	894	2834	2061	2440	249	958	4164	78	189	1663	199	957	1470	2448	332	1144	1897	27	5480	929	1922	2321	1137	2974	1491	1777	627	2406	32	777	380	1708
565	197	859	2681	1963	2431	217	899	4346	88	241	1820	209	1253	1398	2660	432	1418	1900	36	5355	989	1940	2031	983	2693	1418	1753	512	2270	34	791	374	1653
592	192	833	2295	1883	2613	226	902	4451	112	306	2011	256	1854	1338	2877	522	1719	1964	63	5245	1142	2042	1685	899	2499	1415	1778	460	2125	60	771	372	1542
632	298	820	2027	1882	2844	282	912	4552	154	345	2243	307	2144	1295	2892	577	2013	2132	56	5169	1313	2196	1578	856	2366	1412	1897	434	2004	86	755	373	1439
652	415	831	1665	1963	3108	319	868	4623	202	414	2484	371	2375	1324	2790	649	2244	2412	18	5065	1424	2341	1710	865	2322	1425	2055	410	1866	111	809	385	1632
674	476	834	1312	2109	3346	317	805	4668	249	494	2925	460	2675	1386	2710	727	2382	2623	13	5040	1448	2373	1757	869	2297	1482	2129	390	1753	148	913	385	1839
649	495	835	1145	2204	3482	295	753	4650	295	504	3499	541	2624	1438	2766	757	2446	2695	12	4978	1359	2273	1707	845	2222	1537	1910	358	1704	168	1037	363	2057
592	507	890	1022	2278	3673	270	687	4554	324	501	3897	647	2640	1488	2869	728	2555	2659	15	4937	1271	2173	1647	802	2124	1579	1614	322	1655	174	1226	315	2641
557	530	952	843	2363	3975	246	624	4408	336	517	4130	705	2665	1474	2854	821	2818	2525	32	4915	1185	2022	1592	784	1970	1632	1501	291	1620	175	1414	266	3294
543	599	1027	642	2414	4259	224	577	4308	338	541	4344	771	2499	1450	2733	983	3275	2402	46	4895	1151	1807	1577	768	1761	1646	1546	288	1577	187	1582	221	4000
535	688	1045	533	2392	4417	203	543	4298	337	530	4455	855	2281	1439	2504	1023	3569	2322	53	4880	1164	1574	1606	736	1568	1604	1616	285	1492	192	1790	179	4213
531	747	1028	482	2354	4534	178	511	4359	337	518	4639	959	1980	1471	2264	1080	3696	2264	62	4923	1202	1402	1698	704	1431	1574	1584	301	1397	200	1938	153	4110
539	732	1011	460	2385	4660	153	458	4436	336	505	4801	1035	1758	1486	2038	1032	3988	2189	61	4921	1151	1196	1845	697	1292	1580	1469	292	1310	206	1995	140	4098
565	752	980	474	2433	4682	112	412	4430	337	516	4842	1068	1558	1538	1921	910	4319	2117	56	4950	1165	1008	1961	667	1158	1612	1354	320	1259	213	2115	144	4056
608	764	909	541	2466	4682	81	359	4433	344	490	4877	1076	1392	1574	1837	754	4249	2036	64	4958	1093	862	2047	662	989	1626	1288	347	1231	220	2100	150	3994
603	749	780	746	2522	4700	85	296	4458	347	437	4900	1116	1309	1593	1667	616	4256	1915	73	4893	962	699	2203	701	862	1587	1186	388	1196	235	1988	147	3940
530	782	661	1129	2615	4673	96	248	4439	338	373	4936	1166	1244	1590	1413	478	4481	1748	81	4850	887	498	2405	723	797	1515	1026	451	1142	247	1907	140	3920
451	856	584	1588	2613	4595	106	232	4378	327	321	5006	1271	1225	1651	1209	354	4530	1578	87	4786	871	348	2685	730	779	1480	873	510	1090	248	1858	157	3971
399	762	502	2074	2516	4493	124	194	4241	306	275	5075	1383	1136	1661	1034	235	4515	1342	86	4701	858	244	3185	699	697	1396	687	548	995	225	1676	171	3913
326	581	393	2189	2559	4374	129	147	4091	265	232	5117	1495	1031	1639	946	159	4529	1181	45	4594	782	234	3720	717	599	1300	562	561	912	170	1463	160	3800
260	439	349	2055	2678	4151	112	113	4053	220	190	5135	1477	929	1651	968	114	4541	1082	16	4491	740	207	3750	687	509	1201	475	642	838	146	1328	122	3740
239	377	368	2176	2644	3848	105	89	4049	196	163	5148	1433	907	1728	1161	95	4535	980	20	4307	855	190	3556	562	455	1122	448	875	780	160	1167	120	3733
260	374	404	2460	2527	3547	122	90	4053	215	152	5149	1431	946	1777	1371	141	4473	889	34	4181	1000	219	3179	492	439	1077	436	1128	750	211	995	145	3775
252	322	476	3297	2376	3240	124	93	4059	261	145	5119	1397	1017	1501	1402	207	4299	833	39	4128	1073	337	2803	444	436	1012	442	1295	711	307	878	179	3828
239	286	627	3714	2238	2964	108	101	4069	316	155	5055	1355	1067	1282	1445	276	4200	819	50	4011	1146	623	2494	432	449	988	484	1419	703	444	861	218	3822
237	275	751	4293	1938	2724	91	93	4055	342	187	4996	1337	1109	1309	1438	349	4295	805	59	3781	1168	955	2070	481	447	965	549	1475	673	559	811	264	3657
259	268	854	4855	1624	2427	84	86	4060	410	253	4981	1375	1163	1354	1373	449	4432	813	71	3553	1148	1176	1643	579	423	966	634	1449	642	697	731	360	3368
324	323	1019	5085	1333	2163	96	91	4085	527	338	4996	1424	1249	1211	1427	582	4431	828	87	3481	1138	1321	1436	680	402	1034	744	1531	670	834	691	466	3290
355	447	1118	5090	1080	1849	117	101	4112	555	381	5002	1438	1298	1036	1530	641	4334	808	110	3431	1104	1516	1329	714	394	1087	919	1738	673	984	681	532	3487
342	748	1163	5053	854	1545	125	115	4099	512	446	4976	1385	1244	909	1566	662	4185	789	150	3332	1119	1700	1158	687	371	1077	1050	2001	646	1253	695	594	3803
331	1176	1197	4983	746	1314	138	117	4017	437	587	4928	1229	1190	786	1556	739	4078	768	192	3253	1223	1848	1040	618	346	1008	1144	2272	589	1482	757	676	4027
349	1366	1200	4886	753	1083	159	112	3959	388	797	4858	1056	1131	649	1557	813	4026	755	218	3247	1339	1994	1044	538	351	954	1202	2596	508	1647	854	756	4186
384	1449	1201	4774	720	872	189	104	3900	400	982	4806	932	1038	554	1543	802	3954	736	239	3324	1384	2215	1113	467	369	910	1330	2966	453	1704	1067	832	4331
386	1521	1223	4649	655	784	232	109	3859	412	1089	4772	807	858	507	1437	723	3880	751	263	3382	1393	2408	1166	413	386	858	1559	3235	424	1858	1543	899	4236
336	1591	1187	4291	527	775	260	98	3838	377	1134	4748	686	649	447	1233	619	3867	806	270	3336	1340	2539	1126	356	396	786	1687	3349	383	2218	2243	974	4009
293	1648	1163	4179	461	844	287	104	3886	324	1177	4758	606	540	401	1074	560	3927	868	278	3183	1320	2556	1096	305	459	722	1835	3513	362	2515	2813	998	3849
267	1708	1256	4056	488	995	287	122	3954	276	1262	4783	541	507	392	946	489	3951	925	324	3077	1457	2579	1137	296	576	686	2065	3621	360	2842	3267	1089	3830
249	1831	1375	3924	480	1060	261	120	3991	252	1347	4811	446	457	368	817	390	3980	1010	366	3133	1637	2686	1120	286	684	634	2346	3715	347	3074	3690	1158	3779
235	1993	1502	3815	465	1041	251	121	3980	256	1434	4838	333	447	353	762	297	4031	1100	377	3364	1762	2737	1003	268	791	591	2729	3888	354	3170	3922	1171	3569
244	2202	1612	3611	464	1014	254	131	3935	257	1472	4865	242	522	357	745	226	4009	1119	373	3645	1794	2815	865	250	931	565	2866	4094	355	3743	4027	1171	3329
277	2356	1766	3343	505	996	253	116	3859	203	1443	4839	196	654	345	655	180	3937	1109	361	3722	1828	2870	746	215	1040	515	2810	4363	318	4185	4077	1179	3243
349	2336	1879	2983	481	1006	246	97	3762	152	1396	4793	154	765	313	573	171	3906	1130	364	3735	1900	2872	654	183	1135	480	3106	4569	292	4425	4150	1196	3195
404	2142	1860	2641	415	1142	226	95	3711	141	1306	4708	131	886	301	486	185	3898	1056	341	3818	2000	3064	535	157	1149	445	3631	4881	309	4811	4414	1199	3217
352	1966	1811	2579	327	1302	169	67	3707	108	1105	4724	97	952	236	317	175	3814	905	224	3810	1915	3414	353	123	1030	352	3984	4996	258	4917	4717	1198	3410
330	1899	1974	2693	274	1365	126	39	3709	79	932	4812	74	1083	174	183	200	3689	847	126	3814	1683	3645	227	89	967	263	4048	5056	202	4934	4886	1303	3642
377	1815	2176	2806	232	1383	110	30	3688	73	789	4982	86	1428	136	118	269	3572	885	91	3862	1417	3590	190	62	983	202	3995	5032	167	5068	4923	1418	3741
485	1711	2277	2886	232	1526	101	31	3642	69	683	4988	115	1812	140	72	355	3507	955	74	3779	1056	3507	231	44	968	177	4089	5041	165	5072	4895	1419	3821
675	1640	2381	2977	238	1806	108	36	3596	60	606	4911	143	1815	140	38	410	3422	1052	82	3473	697	3559	310	47	906	159	4078	5142	162	5063	4864	1192	3906
829	1732	2467	3102	294	1930	131	43	3541	58	525	4965	188	1967	146	12	403	3382	1175	96	3030	483	3637	417	48	877	154	4028	5142	167	4840	4771	1081	3940
906	1836	2258	3225	334	1973	181	59	3439	58	469	5091	273	2150	163	8	388	3343	1325	118	2789	358	3722	528	51	879	153	3872	5038	186	4525	4576	1038	3883
955	1980	1967	3334	393	2083	267	87	3308	63	472	5160	363	2045	188	20	451	3226	1513	164	2827	273	3702	646	59	860	182	3597	4881	242	3936	4248	991	3781
1133	2163	1770	3374	520	2459	358	122	3157	68	535	5132	463	2024	244	61	607	2979	1698	202	2774	194	3616	751	108	857	234	3474	4476	332	3538	3940	879	3672
1406	2277	1672	3375	685	2899	427	167	2974	69	589	5071	537	2121	317	99	803	2835	1807	219	2502	166	3612	771	171	952	271	3393	4222	435	3305	3793	775	3713
1497	2403	1534	3333	859	3316	440	190	2770	70	550	4987	563	1915	398	130	1016	2759	1905	227	2439	193	3687	646	192	1010	294	3266	3945	547	3215	3726	672	3730
1548	2558	1374	3406	981	3762	449	168	2572	91	514	4925	581	1476	492	195	1071	2634	2073	244	2391	268	3681	551	207	1054	303	3263	3769	662	3032	3685	536	3621
1573	2739	1249	3581	1012	3738	467	157	2400	115	463	4832	575	1198	548	247	1046	2464	2306	258	2099	336	3535	571	214	1084	327	3252	3594	736	3080	3517	446	3458
1542	2954	1159	3671	1035	3681	481	154	2275	116	407	4729	552	1142	586	264	1080	2318	2509	242	1753	339	3428	676	221	1058	367	3180	3372	746	3120	3181	376	3253
1484	3128	1122	3602	1097	3499	497	158	2223	143	381	4630	527	1044	607	260	1131	2233	2354	235	1531	369	3470	820	261	1014	412	3018	3194	715	3064	2861	342	3152
1455	3232	1134	3657	1121	3300	481	191	2195	192	372	4488	464	955	608	245	1146	2141	2249	247	1418	440	3584	1035	282	993	434	2808	2992	654	3217	2716	358	3077
1551	3285	1122	3668	1281	3457	458	238	2157	258	406	4394	429	921	637	320	1127	2052	2383	251	1446	569	3577	1391	306	979	494	2604	2775	608	3197	2692	434	3078
1780	3268	1092	3623	1486	3498	440	287	2152	340	464	4404	425	877	712	460	1182	2016	2439	239	1657	750	3615	1743	353	944	614	2397	2559	590	2962	2661	554	3219
1804	3190	1012	3627	1797	3399	398	308	2177	402	530	4506	433	789	746	543	1405	1978	2417	234	1863	946	3655	2009	386	873	736	2153	2359	576	2631	2648	713	3429
1780	3115	961	3513	2071	3309	357	297	2202	428	602	4613	429	750	783	596	1709	1925	2433	234	2013	1212	3623	2352	413	805	858	1884	2143	566	2335	2492	886	3554
1891	3166	977	3464	2042	3155	330	313	2219	424	667	4726	419	767	835	640	1917	1837	2428	227	2149	1501	3504	2684	420	766	1065	1678	1937	554	2319	2137	927	3570
2145	3351	989	3401	2050	3028	316	387	2244	429	718	4815	411	841	928	683	2103	1712	2473	231	2243	1829	3343	2895	445	760	1269	1578	1748	574	2321	1842	998	3613
2362	3503	1007	3366	1948	2790	287	455	2240	434	759	4802	398	813	1024	724	2187	1536	2627	232	2225	2142	3188	3089	508	713	1432	1485	1568	583	2256	1604	1071	3599
2680	3548	1101	3373	1835	2365	257	478	2238	399	726	4767	368	776	1070	767	2026	1277	2625	232	2026	2327	3102	3379	560	619	1464	1351	1403	577	2312	1405	1044	3441
2997	3560	1165	3199	1743	1825	238	423	2238	285	610	4757	304	666	1068	824	1748	970	2509	201	1664	2759	3088	3686	528	476	1354	1230	1340	555	2428	1268	961	3298
3321	3402	1254	3185	1708	1429	223	429	2203	184	556	4770	294	514	1060	940	1586	770	2587	173	1382	3488	3072	3770	485	365	1202	1089	1397	520	2519	1249	928	3259
3364	3128	1338	3291	1651	1193	188	512	2117	164	570	4770	335	443	1062	1055	1407	650	2834	166	1291	3816	2843	3597	480	320	977	921	1475	487	2544	1301	970	3333
3628	2993	1501	3352	1928	1043	174	586	2029	169	560	4741	382	436	1006	1221	1211	553	2987	157	1256	4264	2502	3400	516	315	881	776	1515	468	2464	1357	1024	3385
4023	2871	1533	3726	2305	984	202	664	1940	167	544	4706	413	411	934	1396	1054	476	3045	178	1184	4606	2196	3303	541	305	884	670	1525	446	2395	1474	1113	3296
3935	2607	1647	4176	2132	1011	242	785	1880	169	544	4703	409	349	864	1456	890	446	3096	216	1102	4623	1888	3236	610	304	924	607	1451	415	2295	1713	1112	3175
3609	2377	1841	4220	1930	1109	284	886	1853	173	503	4598	389	294	806	1543	691	429	3140	267	1053	4629	1625	3203	759	298	966	576	1347	384	2168	1961	1018	3053
