0.55	0.7	0.85
0.5539999999999999	0.703	0.853
0.5579999999999999	0.7070000000000001	0.855
0.562	0.71	0.858
0.5660000000000001	0.713	0.861
0.57	0.7170000000000001	0.863
0.574	0.72	0.866
0.578	0.723	0.8690000000000001
0.5820000000000001	0.727	0.871
0.586	0.73	0.8740000000000001
0.59	0.733	0.877
0.594	0.737	0.879
0.598	0.74	0.882
0.602	0.743	0.885
0.606	0.747	0.887
0.61	0.75	0.89
0.612	0.7509999999999999	0.89
0.615	0.753	0.8909999999999999
0.617	0.754	0.8909999999999999
0.619	0.755	0.8909999999999999
0.621	0.7559999999999999	0.892
0.624	0.758	0.892
0.626	0.759	0.892
0.628	0.76	0.893
0.63	0.762	0.893
0.633	0.763	0.893
0.635	0.764	0.894
0.637	0.765	0.894
0.639	0.767	0.894
0.642	0.768	0.895
0.644	0.769	0.895
0.6459999999999999	0.7709999999999999	0.895
0.648	0.772	0.895
0.6509999999999999	0.773	0.8959999999999999
0.653	0.775	0.8959999999999999
0.655	0.7759999999999999	0.8959999999999999
0.657	0.777	0.897
0.66	0.778	0.897
0.662	0.78	0.897
0.664	0.7809999999999999	0.898
0.6659999999999999	0.782	0.898
0.669	0.784	0.898
0.6709999999999999	0.785	0.899
0.6729999999999999	0.7859999999999999	0.899
0.675	0.787	0.899
0.6779999999999999	0.789	0.9
0.68	0.79	0.9
0.6779999999999999	0.789	0.899
0.677	0.7879999999999999	0.899
0.675	0.787	0.898
0.6729999999999999	0.7859999999999999	0.897
0.672	0.785	0.897
0.67	0.784	0.8959999999999999
0.6679999999999999	0.7829999999999999	0.895
0.667	0.782	0.895
0.665	0.7809999999999999	0.894
0.6629999999999999	0.78	0.893
0.662	0.779	0.893
0.66	0.778	0.892
0.6579999999999999	0.777	0.8909999999999999
0.657	0.7759999999999999	0.8909999999999999
0.655	0.775	0.89
0.653	0.774	0.889
0.652	0.773	0.889
0.65	0.772	0.888
0.648	0.7709999999999999	0.887
0.647	0.77	0.887
0.645	0.769	0.8859999999999999
0.643	0.768	0.885
0.642	0.767	0.885
0.64	0.7659999999999999	0.884
0.638	0.765	0.883
0.637	0.764	0.883
0.635	0.763	0.882
0.633	0.762	0.8809999999999999
0.632	0.7609999999999999	0.8809999999999999
0.63	0.76	0.88
0.626	0.757	0.878
0.623	0.754	0.875
0.619	0.7509999999999999	0.873
0.616	0.748	0.871
0.612	0.745	0.8690000000000001
0.609	0.743	0.866
0.605	0.74	0.8640000000000001
0.602	0.737	0.862
0.598	0.7340000000000001	0.86
0.595	0.731	0.857
0.591	0.728	0.855
0.5870000000000001	0.725	0.853
0.584	0.722	0.851
0.58	0.7190000000000001	0.848
0.5770000000000001	0.716	0.846
0.573	0.7140000000000001	0.8440000000000001
0.57	0.711	0.8420000000000001
0.5660000000000001	0.708	0.8390000000000001
0.563	0.705	0.8370000000000001
0.5589999999999999	0.7020000000000001	0.835
0.555	0.6990000000000001	0.833
0.552	0.696	0.83
0.5479999999999999	0.693	0.828
0.545	0.69	0.826
0.541	0.687	0.8240000000000001
0.5379999999999999	0.685	0.821
0.534	0.682	0.8190000000000001
0.531	0.679	0.8170000000000001
0.527	0.6759999999999999	0.815
0.524	0.6729999999999999	0.812
0.52	0.67	0.81
0.518	0.667	0.807
0.515	0.664	0.804
0.513	0.6609999999999999	0.8009999999999999
0.511	0.6579999999999999	0.7979999999999999
0.509	0.655	0.795
0.506	0.653	0.7929999999999999
0.504	0.65	0.79
0.502	0.647	0.787
0.5	0.644	0.784
0.4970000000000001	0.6409999999999999	0.7809999999999999
0.495	0.638	0.778
0.493	0.635	0.775
0.491	0.632	0.772
0.488	0.629	0.769
0.486	0.626	0.7659999999999999
0.484	0.624	0.764
0.482	0.621	0.7609999999999999
0.479	0.618	0.758
0.477	0.615	0.755
0.475	0.612	0.752
0.473	0.609	0.7490000000000001
0.47	0.606	0.746
0.468	0.603	0.743
0.466	0.6	0.74
0.464	0.597	0.737
0.461	0.595	0.735
0.459	0.5920000000000001	0.732
0.457	0.589	0.7290000000000001
0.455	0.586	0.726
0.452	0.583	0.723
0.45	0.58	0.72
0.448	0.578	0.718
0.445	0.575	0.715
0.443	0.573	0.713
0.441	0.5710000000000001	0.711
0.438	0.568	0.708
0.436	0.5660000000000001	0.706
0.434	0.564	0.7040000000000001
0.431	0.561	0.701
0.429	0.5589999999999999	0.6990000000000001
0.4270000000000001	0.557	0.6970000000000001
0.424	0.5539999999999999	0.6940000000000001
0.422	0.552	0.6920000000000001
0.42	0.55	0.69
0.417	0.547	0.687
0.415	0.545	0.685
0.413	0.5429999999999999	0.6829999999999999
0.41	0.54	0.68
0.408	0.5379999999999999	0.6779999999999999
0.406	0.536	0.6759999999999999
0.403	0.5329999999999999	0.6729999999999999
0.401	0.531	0.6709999999999999
0.399	0.529	0.669
0.396	0.526	0.6659999999999999
0.394	0.524	0.664
0.392	0.522	0.662
0.389	0.519	0.659
0.387	0.517	0.657
0.385	0.515	0.655
0.382	0.512	0.652
0.38	0.51	0.65
0.378	0.508	0.647
0.377	0.506	0.645
0.375	0.504	0.642
0.374	0.502	0.64
0.3720000000000001	0.5	0.637
0.37	0.498	0.635
0.369	0.496	0.632
0.3670000000000001	0.495	0.629
0.365	0.493	0.627
0.364	0.491	0.624
0.362	0.489	0.622
0.361	0.487	0.619
0.359	0.485	0.616
0.35700000000000004	0.483	0.614
0.35600000000000004	0.481	0.611
0.354	0.479	0.609
0.353	0.477	0.606
0.35100000000000003	0.475	0.604
0.349	0.473	0.601
0.348	0.471	0.598
0.34600000000000003	0.469	0.596
0.345	0.467	0.593
0.343	0.465	0.591
0.341	0.464	0.588
0.34	0.462	0.585
0.338	0.46	0.583
0.336	0.458	0.58
0.335	0.456	0.578
0.333	0.454	0.575
0.332	0.452	0.573
0.33	0.45	0.57
0.329	0.449	0.57
0.329	0.448	0.569
0.328	0.447	0.569
0.327	0.446	0.569
0.327	0.445	0.568
0.326	0.444	0.568
0.325	0.443	0.568
0.325	0.442	0.5670000000000001
0.324	0.441	0.5670000000000001
0.32299999999999995	0.44	0.5670000000000001
0.32299999999999995	0.439	0.5660000000000001
0.322	0.438	0.5660000000000001
0.321	0.4370000000000001	0.5660000000000001
0.321	0.436	0.565
0.32	0.435	0.565
0.319	0.434	0.565
0.319	0.433	0.564
0.318	0.4320000000000001	0.564
0.317	0.431	0.564
0.317	0.43	0.563
0.316	0.429	0.563
0.315	0.428	0.563
0.315	0.4270000000000001	0.562
0.314	0.426	0.562
0.313	0.425	0.562
0.313	0.424	0.561
0.312	0.423	0.561
0.311	0.422	0.561
0.311	0.421	0.56
0.31	0.42	0.56
0.31	0.422	0.563
0.31	0.424	0.5660000000000001
0.31	0.426	0.569
0.31	0.428	0.5720000000000001
0.31	0.43	0.575
0.31	0.4320000000000001	0.5770000000000001
0.31	0.434	0.58
0.31	0.435	0.583
0.31	0.4370000000000001	0.586
0.31	0.439	0.589
0.31	0.441	0.5920000000000001
0.31	0.443	0.595
0.31	0.445	0.598
0.31	0.447	0.601
0.31	0.449	0.604
0.31	0.451	0.606
0.31	0.453	0.609
0.31	0.455	0.612
0.31	0.457	0.615
0.31	0.459	0.618
0.31	0.461	0.621
0.31	0.463	0.624
0.31	0.465	0.627
0.31	0.466	0.63
0.31	0.468	0.633
0.31	0.47	0.635
0.31	0.472	0.638
0.31	0.474	0.6409999999999999
0.31	0.476	0.644
0.31	0.478	0.647
